,Date,Average USD,Primary Sales USD,Primary Sales,Secondary Sales USD,Secondary Sales,Sales USD,Number of Sales,Unique Buyers,Unique Sellers,Active Market Wallets
1664,2022-01-11,581.61,3230871120.39,15518352,14064044071.85,14217838,17294915192.24,29736190,2234537,1118414,2437041.0
1665,2022-01-12,582.74,3261195399.8,15607463,14203523109.41,14362566,17464718509.21,29970029,2258457,1132436,2463881.0
1666,2022-01-13,581.9,3275715996.24,15701115,14312735371.46,14524907,17588451367.7,30226022,2279560,1145345,2489565.0
1667,2022-01-14,583.67,3281053812.75,15704355,14374894337.88,14545698,17655948150.63,30250053,2282610,1146776,2492951.0
1668,2022-01-15,578.2,3297655564.3,15932776,14575923166.88,14979820,17873578731.18,30912596,2346752,1185073,2566576.0
1669,2022-01-16,575.12,3333512414.98,16140578,14732494780.36,15271860,18066007195.34,31412438,2388894,1206586,2615031.0
1670,2022-01-17,574.04,3360635750.58,16256625,14848449331.92,15464131,18209085082.51,31720756,2415889,1220640,2644627.0
1671,2022-01-18,572.69,3405819072.39,16385153,14972721262.04,15706658,18378540334.43,32091811,2447283,1241661,2679420.0
1672,2022-01-19,575.03,3476680824.88,16489749,15156305516.35,15913801,18632986341.23,32403550,2484903,1258825,2720578.0
1673,2022-01-20,574.82,3486061288.57,16548277,15261916279.33,16067261,18747977567.91,32615538,2508920,1275807,2750146.0
1674,2022-01-21,572.73,3495079418.09,16632079,15374566667.15,16314730,18869646085.24,32946809,2540564,1301304,2787376.0
1675,2022-01-22,571.69,3518761802.54,16733967,15493863060.56,16523118,19012624863.1,33257085,2569297,1317342,2821303.0
1676,2022-01-23,570.47,3553894434.38,16872810,15637116546.6,16767992,19191010980.99,33640802,2608397,1340930,2866560.0
1677,2022-01-24,567.54,3571488269.29,16994378,15721830983.99,17000164,19293319253.28,33994542,2641242,1359397,2902658.0
1678,2022-01-25,567.84,3636511968.63,17103115,15865905137.06,17241759,19502417105.69,34344874,2669396,1385567,2936174.0
1679,2022-01-26,573.3,3704387255.63,17183847,16084419985.21,17333314,19788807240.84,34517161,2681454,1391617,2946993.0
1680,2022-01-27,575.58,3725036814.77,17205186,16173957430.15,17366821,19898994244.92,34572007,2687197,1394388,2951511.0
1681,2022-01-28,577.8,3737040387.21,17210978,16254355949.13,17388302,19991396336.34,34599280,2689181,1397345,2953641.0
1682,2022-01-29,580.0,3773977938.12,17300115,16390681850.74,17466819,20164659788.86,34766934,2700944,1403083,2965618.0
1683,2022-01-30,587.02,3849327718.98,17374152,16637790947.66,17525898,20487118666.64,34900050,2720250,1408724,2984972.0
1684,2022-01-31,590.86,3881976491.91,17412126,16789603541.42,17573499,20671580033.32,34985625,2726716,1411603,2990502.0
1685,2022-02-01,594.25,3895134886.22,17424628,16923801124.66,17609089,20818936010.88,35033717,2732310,1415374,2997719.0
1686,2022-02-02,596.78,3935529588.85,17467822,17031211748.35,17665119,20966741337.2,35132941,2738916,1418417,3003555.0
1687,2022-02-03,598.28,3943772262.07,17473600,17092708013.2,17688124,21036480275.27,35161724,2741197,1420823,3006208.0
1688,2022-02-04,599.73,3949182267.07,17477696,17152334278.08,17707450,21101516545.15,35185146,2744754,1422107,3010075.0
1689,2022-02-05,601.92,3990659946.42,17524551,17248223401.54,17760600,21238883347.96,35285151,2755318,1424330,3020137.0
1690,2022-02-06,603.22,4003804603.21,17549015,17312728717.72,17788959,21316533320.93,35337974,2761659,1426445,3026532.0
1691,2022-02-07,604.5,4015148427.99,17579756,17382944602.28,17818419,21398093030.27,35398175,2766322,1430044,3030835.0
1692,2022-02-08,605.56,4019857563.18,17585646,17431215949.82,17837782,21451073513.0,35423428,2768562,1432539,3032968.0
1693,2022-02-09,606.96,4026233725.68,17590289,17485527752.94,17851239,21511761478.62,35441528,2769413,1434866,3033989.0
1694,2022-02-10,606.4,4022413871.54,17589265,17466061698.25,17846924,21488475569.79,35436189,2769181,1433709,3033710.0
